Country 	State 	District 	Tehsil 	Village 	Pin code	Lat	Long 
LK	Central Province	29	Kandy	Kandy	20000	7.2955	80.6356
LK	Central Province	29	Kandy	Halloluwa	20032	7.2031	80.3386
LK	Central Province	29	Kandy	Yatihalagala	20034	7.2932	80.5982
LK	Central Province	29	Kandy	lhala Kobbekaduwa	20042	7.3154	80.5887
LK	Central Province	29	Kandy	Sangarajapura	20044	7.3154	80.5887
LK	Central Province	29	Kandy	Kulugammana	20048	7.3154	80.5887
LK	Central Province	29	Kandy	Uduwa	20052	7.3637	80.4845
LK	Central Province	29	Kandy	Hataraliyadda	20060	7.3369	80.4658
LK	Central Province	29	Kandy	Aludeniya	20062	7.3686	80.4672
LK	Central Province	29	Kandy	Dedunupitiya	20068	7.3353	80.4313
LK	Central Province	29	Kandy	Nugawela	20072	7.3333	80.6
LK	Central Province	29	Kandy	Werellagama	20080	7.3167	80.5833
LK	Central Province	29	Kandy	Pallekotuwa	20084	7.3373	80.5663
LK	Central Province	29	Kandy	Kumburegama	20086	7.358	80.5493
LK	Central Province	29	Kandy	Harankahawa	20092	7.4012	80.5289
LK	Central Province	29	Kandy	Udahingulwala	20094	7.4012	80.5289
LK	Central Province	29	Kandy	Gallellagama	20095	7.4012	80.5289
LK	Central Province	29	Kandy	Galagedara	20100	7.373	80.5206
LK	Central Province	29	Kandy	Poholiyadda	20106	7.3472	80.5208
LK	Central Province	29	Kandy	Wettawa	20108	7.3526	80.5147
LK	Central Province	29	Kandy	Minigamuwa	20109	7.3376	80.5026
LK	Central Province	29	Kandy	Pujapitiya	20112	7.3742	80.586
LK	Central Province	29	Kandy	Pattiya Watta	20118	7.3742	80.586
LK	Central Province	29	Kandy	Medawala Harispattuwa	20120	7.3449	80.6814
LK	Central Province	29	Kandy	Dolapihilla	20126	7.3899	80.5794
LK	Central Province	29	Kandy	Rambukwella	20128	7.3	80.7833
LK	Central Province	29	Kandy	Batugoda	20132	7.362	80.5891
LK	Central Province	29	Kandy	Watagoda Harispattuwa	20134	7.356	80.6051
LK	Central Province	29	Kandy	Ambatenna	20136	7.3501	80.6211
LK	Central Province	29	Kandy	Alawatugoda	20140	7.4042	80.6087
LK	Central Province	29	Kandy	Wilanagama	20142	7.4042	80.6087
LK	Central Province	29	Kandy	Ankumbura	20150	7.4333	80.5667
LK	Central Province	29	Kandy	Galhinna	20152	7.4162	80.5639
LK	Central Province	29	Kandy	Batagolladeniya	20154	7.4173	80.5617
LK	Central Province	29	Kandy	Ampitiya	20160	7.2715	80.656
LK	Central Province	29	Kandy	Uduwela	20164	7.2754	80.6697
LK	Central Province	29	Kandy	Tennekumbura	20166	7.2809	80.6531
LK	Central Province	29	Kandy	Kundasale	20168	7.2737	80.7001
LK	Central Province	29	Kandy	Menikhinna	20170	7.3184	80.6995
LK	Central Province	29	Kandy	Lunuketiya Maditta	20172	7.3332	80.7127
LK	Central Province	29	Kandy	Naranpanawa	20176	7.3481	80.7259
LK	Central Province	29	Kandy	Rajawella	20180	7.2959	80.7361
LK	Central Province	29	Kandy	Gomagoda	20184	7.3245	80.7313
LK	Central Province	29	Kandy	Kengalla	20186	7.2945	80.711
LK	Central Province	29	Kandy	Gurudeniya	20189	7.2642	80.6859
LK	Central Province	29	Kandy	Nattarampotha	20194	7.3022	80.6762
LK	Central Province	29	Kandy	Pilawala	20196	7.3022	80.6762
LK	Central Province	29	Kandy	Ketawala Leula	20198	7.3022	80.6762
LK	Central Province	29	Kandy	Talatuoya	20200	7.2507	80.6899
LK	Central Province	29	Kandy	Etulgama	20202	7.2425	80.6687
LK	Central Province	29	Kandy	Nugaliyadda	20204	7.2291	80.6889
LK	Central Province	29	Kandy	Kapuliyadde	20206	7.2408	80.6825
LK	Central Province	29	Kandy	Marassana	20210	7.2251	80.7352
LK	Central Province	29	Kandy	Kolabissa	20212	7.2278	80.7174
LK	Central Province	29	Kandy	Godamunna	20214	7.2305	80.6995
LK	Central Province	29	Kandy	Mahamedagama	20216	7.2278	80.7174
LK	Central Province	29	Kandy	Bawlana	20218	7.2278	80.7174
LK	Central Province	29	Kandy	Murutalawa	20232	7.2928	80.572
LK	Central Province	29	Kandy	Yahalatenna	20234	7.2928	80.572
LK	Central Province	29	Kandy	Polgolla	20250	7.3308	80.6461
LK	Central Province	29	Kandy	Madawala Bazaar	20260	7.2574	80.6715
LK	Central Province	29	Kandy	Gunnepana	20270	7.2574	80.6715
LK	Central Province	29	Kandy	Kadugannawa	20300	7.2547	80.5242
LK	Central Province	29	Kandy	Ketakumbura	20306	7.2103	80.5795
LK	Central Province	29	Kandy	Balana	20308	7.2706	80.4832
LK	Central Province	29	Kandy	Peradeniya	20400	7.2622	80.5841
LK	Central Province	29	Kandy	Uda Peradeniya	20404	7.2622	80.5841
LK	Central Province	29	Kandy	Megoda Kalugamuwa	20409	7.2622	80.5841
LK	Central Province	29	Kandy	Hindagala	20414	7.2333	80.6
LK	Central Province	29	Kandy	Nillambe	20418	7.1513	80.6419
LK	Central Province	29	Kandy	Galaha	20420	7.1979	80.6645
LK	Central Province	29	Kandy	Deltota	20430	7.1944	80.6917
LK	Central Province	29	Kandy	Handawalapitiya	20438	7.1944	80.6917
LK	Central Province	29	Kandy	Hewaheta	20440	7.107	80.7648
LK	Central Province	29	Kandy	Kiribathkumbura	20442	7.107	80.7648
LK	Central Province	29	Kandy	Pilimatalawa	20450	7.2689	80.5441
LK	Central Province	29	Kandy	Wattappola	20454	7.2373	80.5431
LK	Central Province	29	Kandy	Danture	20465	7.2825	80.5352
LK	Central Province	29	Kandy	Menikdiwela	20470	7.2892	80.5041
LK	Central Province	29	Kandy	Handessa	20480	7.2333	80.5833
LK	Central Province	29	Kandy	Leemagahakotuwa	20482	7.2333	80.5833
LK	Central Province	29	Kandy	Gampola	20500	7.1643	80.5696
LK	Central Province	29	Kandy	Udahentenna	20506	7.0969	80.5128
LK	Central Province	29	Kandy	Dolosbage	20510	7.0808	80.4693
LK	Central Province	29	Kandy	Pattitalawa	20511	7.1145	80.4699
LK	Central Province	29	Kandy	Meetalawa	20512	7.0976	80.4696
LK	Central Province	29	Kandy	Hondiyadeniya	20524	7.1049	80.5917
LK	Central Province	29	Kandy	Muruthagahamulla	20526	7.1049	80.5917
LK	Central Province	29	Kandy	Doluwa	20532	7.1794	80.598
LK	Central Province	29	Kandy	Panwilatenna	20544	7.1574	80.6373
LK	Central Province	29	Kandy	Pupuressa	20546	7.1262	80.6692
LK	Central Province	29	Kandy	Ulapane	20562	7.1031	80.5572
LK	Central Province	29	Kandy	Mawatura	20564	7.1	80.5667
LK	Central Province	29	Kandy	Atabage	20574	7.1354	80.6091
LK	Central Province	29	Kandy	Paradeka	20578	7.1123	80.607
LK	Central Province	29	Kandy	Pussellawa	20580	7.1073	80.6322
LK	Central Province	29	Kandy	Weligalla	20610	7.1907	80.5865
LK	Central Province	29	Kandy	Gelioya	20620	7.2157	80.5967
LK	Central Province	29	Kandy	Velamboda	20640	7.0447	80.5235
LK	Central Province	29	Kandy	Bambaragahaela	20644	7.0447	80.5235
LK	Central Province	29	Kandy	Nawalapitiya	20650	7.0534	80.5321
LK	Central Province	29	Kandy	Pasbage	20654	7.035	80.5244
LK	Central Province	29	Kandy	Gonawalapatana	20656	7.035	80.5244
LK	Central Province	29	Kandy	Dekinda	20658	7.0167	80.5167
LK	Central Province	29	Kandy	Mapakanda	20662	7.0243	80.5504
LK	Central Province	29	Kandy	Galaboda	20664	6.9864	80.5295
LK	Central Province	29	Kandy	Weligampola	20666	7.0243	80.5504
LK	Central Province	29	Kandy	Rambukpitiya	20676	7.0359	80.5174
LK	Central Province	29	Kandy	Mailapitiya	20702	7.1998	80.7552
LK	Central Province	29	Kandy	Unuwinna	20708	7.1998	80.7552
LK	Central Province	29	Kandy	Hanguranketha	20710	7.1252	80.7879
LK	Central Province	29	Kandy	Gonagantenna	20712	7.1252	80.7879
LK	Central Province	29	Kandy	Marymount Colony	20714	7.1252	80.7879
LK	Central Province	29	Kandy	Udawatta	20722	7.1727	80.8149
LK	Central Province	29	Kandy	lllagolla	20724	7.1727	80.8149
LK	Central Province	29	Kandy	Rikillagaskada	20730	7.144	80.7834
LK	Central Province	29	Kandy	Ekiriya	20732	7.1474	80.7562
LK	Central Province	29	Kandy	Pallebowala	20734	7.1402	80.7792
LK	Central Province	29	Kandy	Karandagolla	20738	7.1293	80.798
LK	Central Province	29	Kandy	Elamulla	20742	7.0542	80.7792
LK	Central Province	29	Kandy	Mandaram Nuwara	20744	7.0642	80.7844
LK	Central Province	29	Kandy	Maturata	20748	7.0742	80.7897
LK	Central Province	29	Kandy	Katugastota	20800	7.3276	80.6212
LK	Central Province	29	Kandy	Udatalawinna	20802	7.343	80.6463
LK	Central Province	29	Kandy	Wattegama	20810	7.3493	80.6808
LK	Central Province	29	Kandy	Doragamuwa	20816	7.3638	80.6557
LK	Central Province	29	Kandy	Rathukohodigala	20818	7.3566	80.6683
LK	Central Province	29	Kandy	Jambugahapitiya	20822	7.3792	80.6429
LK	Central Province	29	Kandy	Dunuwila	20824	7.3792	80.6429
LK	Central Province	29	Kandy	Makkanigama	20828	7.3792	80.6429
LK	Central Province	29	Kandy	Panvila	20830	7.0665	80.6919
LK	Central Province	29	Kandy	Tawalantenna	20838	7.0665	80.6919
LK	Central Province	29	Kandy	Madulkele	20840	7.3979	80.731
LK	Central Province	29	Kandy	Akurana	20850	7.3667	80.6167
LK	Central Province	29	Kandy	Teldeniya	20900	7.2969	80.7686
LK	Central Province	29	Kandy	Kumbukkandura	20902	7.3147	80.7616
LK	Central Province	29	Kandy	Senarathwela	20904	7.3147	80.7616
LK	Central Province	29	Kandy	Putuhapuwa	20906	7.3325	80.7545
LK	Central Province	29	Kandy	Werapitya	20908	7.3147	80.7616
LK	Central Province	29	Kandy	Wendaruwa	20914	7.3076	80.887
LK	Central Province	29	Kandy	Udispattuwa	20916	7.3076	80.887
LK	Central Province	29	Kandy	Makuldeniya	20921	7.3333	80.7833
LK	Central Province	29	Kandy	Rangala	20922	7.3539	80.7853
LK	Central Province	29	Kandy	Mimure	20923	7.4333	80.8333
LK	Central Province	29	Kandy	Kahataliyadda	20924	7.376	80.8213
LK	Central Province	29	Kandy	Kalugala	20926	7.3833	80.8833
LK	Central Province	29	Kandy	Kobonila	20928	7.376	80.8213
LK	Central Province	29	Kandy	Bopana	20932	7.3	80.9
LK	Central Province	29	Kandy	Uduwahinna	20934	7.2833	80.8917
LK	Central Province	29	Kandy	Madugalla	20938	7.2667	80.8833
LK	Central Province	29	Kandy	Medamahanuwara	20940	7.3	80.85
LK	Central Province	29	Kandy	Mahadoraliyadda	20945	7.3	80.85
LK	Central Province	29	Kandy	Hunnasgiriya	20948	7.3	80.85
LK	Central Province	29	Kandy	Ududumbara	20950	7.3076	80.887
LK	Central Province	29	Kandy	Hasalaka	20960	7.2879	80.9616
LK	Central Province	29	Kandy	Ulpothagama	20965	7.1592	80.9898
LK	Central Province	29	Kandy	Batumulla	20966	7.4167	80.9333
LK	Central Province	29	Kandy	Barawardhana Oya	20967	7.2879	80.9616
LK	Central Province	29	Kandy	Kolongoda	20971	7.3076	80.887
LK	Central Province	29	Kandy	Weragantota	20982	7.3167	80.9833
LK	Central Province	29	Kandy	Minipe	20983	7.2182	80.9775
LK	Central Province	29	Kandy	Handaganawa	20984	7.2833	80.9833
LK	Central Province	29	Kandy	Ambagahapelessa	20986	7.2197	80.9958
LK	Central Province	29	Kandy	Rantembe	20990	7.3076	80.887
LK	Central Province	29	Matale	Matale	21000	7.4698	80.6217
LK	Central Province	29	Matale	Alwatta	21004	7.4432	80.662
LK	Central Province	29	Matale	Udatenna	21006	7.4167	80.65
LK	Central Province	29	Matale	Leliambe	21008	7.4324	80.6501
LK	Central Province	29	Matale	Wehigala	21009	7.4	80.6667
LK	Central Province	29	Matale	Elkaduwa	21012	7.4145	80.6825
LK	Central Province	29	Matale	Karagahinna	21014	7.3601	80.382
LK	Central Province	29	Matale	Katudeniya	21016	7.3058	80.0814
LK	Central Province	29	Matale	Ovilikanda	21020	7.45	80.5667
LK	Central Province	29	Matale	Dankanda	21032	7.5293	80.6989
LK	Central Province	29	Matale	Kiwula	21042	7.5193	80.5657
LK	Central Province	29	Matale	Muwandeniya	21044	7.5167	80.5333
LK	Central Province	29	Matale	Dunkolawatta	21046	7.5193	80.5657
LK	Central Province	29	Matale	Walawela	21048	7.5219	80.5981
LK	Central Province	29	Matale	Udasgiriya	21051	7.5324	80.5774
LK	Central Province	29	Matale	Dullewa	21054	7.508	80.6003
LK	Central Province	29	Matale	Melipitiya	21055	7.5492	80.5874
LK	Central Province	29	Matale	Yatawatta	21056	7.5649	80.5821
LK	Central Province	29	Matale	Selagama	21058	7.5916	80.5899
LK	Central Province	29	Matale	Metihakka	21062	7.5368	80.6582
LK	Central Province	29	Matale	Imbulgolla	21064	7.5716	80.6707
LK	Central Province	29	Matale	Kaikawala	21066	7.5072	80.6569
LK	Central Province	29	Matale	Gammaduwa	21068	7.5686	80.6961
LK	Central Province	29	Matale	Palapathwela	21070	7.6083	80.6595
LK	Central Province	29	Matale	Kavudupelella	21072	7.5813	80.6267
LK	Central Province	29	Matale	Madawala Ulpotha	21074	7.6083	80.6595
LK	Central Province	29	Matale	Opalgala	21076	7.6353	80.6923
LK	Central Province	29	Matale	Nalanda	21082	7.6606	80.6424
LK	Central Province	29	Matale	Naula	21090	7.7047	80.6542
LK	Central Province	29	Matale	Lenadora	21094	7.7519	80.6608
LK	Central Province	29	Matale	Dambulla	21100	7.86	80.6517
LK	Central Province	29	Matale	Kandalama	21106	7.8667	80.7167
LK	Central Province	29	Matale	Erawula Junction	21108	7.8633	80.6842
LK	Central Province	29	Matale	Kalundawa	21112	7.8	80.7167
LK	Central Province	29	Matale	Wewalawewa	21114	7.8103	80.6669
LK	Central Province	29	Matale	Talakiriyagama	21116	7.8206	80.6172
LK	Central Province	29	Matale	Sigiriya	21120	7.9518	80.7426
LK	Central Province	29	Matale	Kibissa	21122	7.9412	80.7252
LK	Central Province	29	Matale	Inamaluwa	21124	7.9314	80.6845
LK	Central Province	29	Matale	Mahawela	21140	7.5869	80.6072
LK	Central Province	29	Matale	Akuramboda	21142	7.6467	80.6014
LK	Central Province	29	Matale	Mananwatta	21144	7.6168	80.6043
LK	Central Province	29	Matale	Pallepola	21152	7.6246	80.6006
LK	Central Province	29	Matale	Millawana	21154	7.6503	80.5772
LK	Central Province	29	Matale	Madipola	21156	7.6833	80.5833
LK	Central Province	29	Matale	Wahacotte	21160	7.7142	80.5972
LK	Central Province	29	Matale	Galewela	21200	7.7589	80.5683
LK	Central Province	29	Matale	Dewahuwa	21206	7.7589	80.5683
LK	Central Province	29	Matale	Bambaragaswewa	21212	7.7833	80.5333
LK	Central Province	29	Matale	Beligamuwa	21214	7.7167	80.55
LK	Central Province	29	Matale	Ukuwela	21300	7.4228	80.6167
LK	Central Province	29	Matale	Rattota	21400	7.5205	80.6798
LK	Central Province	29	Matale	Etanawala	21402	7.5205	80.6798
LK	Central Province	29	Matale	Gangala Puwakpitiya	21404	7.5205	80.6798
LK	Central Province	29	Matale	lllukkumbura	21406	7.5205	80.6798
LK	Central Province	29	Matale	Welangahawatte	21408	7.5205	80.6798
LK	Central Province	29	Matale	Kongahawela	21500	7.6742	80.7171
LK	Central Province	29	Matale	Pubbiliya	21502	7.7333	80.7167
LK	Central Province	29	Matale	Ambana	21504	7.6579	80.6909
LK	Central Province	29	Matale	Talagoda Junction	21506	7.6885	80.7082
LK	Central Province	29	Matale	Ataragallewa	21512	7.6622	80.7728
LK	Central Province	29	Matale	Hattota Amuna	21514	7.6622	80.7728
LK	Central Province	29	Matale	Laggala Pallegama	21520	7.6622	80.7728
LK	Central Province	29	Matale	Ranamuregama	21524	7.6622	80.7728
LK	Central Province	29	Matale	Wilgamuwa	21530	7.6622	80.7728
LK	Central Province	29	Matale	Perakanatta	21532	7.6622	80.7728
LK	Central Province	29	Matale	Nugagolla	21534	7.6622	80.7728
LK	Central Province	29	Matale	Handungamuwa	21536	7.6622	80.7728
LK	Central Province	29	Matale	Dunuwilapitiya	21538	7.6622	80.7728
LK	Central Province	29	Matale	Devagiriya	21552	7.5833	80.9667
LK	Central Province	29	Matale	Maraka	21554	7.5833	80.9667
LK	Central Province	29	Nuwara Eliya	Kotmale	20560	7.0142	80.5897
LK	Central Province	29	Nuwara Eliya	Maswela	20566	7.0667	80.6333
LK	Central Province	29	Nuwara Eliya	Doragala	20567	7.071	80.5867
LK	Central Province	29	Nuwara Eliya	Nayapana Janapadaya	20568	7.071	80.5867
LK	Central Province	29	Nuwara Eliya	Katukitula	20588	7.0741	80.6584
LK	Central Province	29	Nuwara Eliya	Ramboda	20590	7.0457	80.6876
LK	Central Province	29	Nuwara Eliya	Labukele	20592	7.0457	80.6876
LK	Central Province	29	Nuwara Eliya	Ketaboola	20660	7.0243	80.5504
LK	Central Province	29	Nuwara Eliya	Hapugastalawa	20668	7.0621	80.5713
LK	Central Province	29	Nuwara Eliya	Harangalagama	20669	7.0243	80.5504
LK	Central Province	29	Nuwara Eliya	Nawathispane	20670	7.0359	80.5174
LK	Central Province	29	Nuwara Eliya	Ambagamuwa Udabulathgama	20678	7.0359	80.5174
LK	Central Province	29	Nuwara Eliya	Ginigathena	20680	6.9903	80.4877
LK	Central Province	29	Nuwara Eliya	Pitawala	20682	6.9984	80.4513
LK	Central Province	29	Nuwara Eliya	Dagampitiya	20684	6.9759	80.4738
LK	Central Province	29	Nuwara Eliya	Ambatalawa	20686	6.9658	80.4958
LK	Central Province	29	Nuwara Eliya	Kelanigama	20688	6.9826	80.4772
LK	Central Province	29	Nuwara Eliya	Padiyapelella	20750	7.0877	80.8044
LK	Central Province	29	Nuwara Eliya	Munwatta	20752	7.1174	80.8099
LK	Central Province	29	Nuwara Eliya	Hatton	22000	6.8916	80.5955
LK	Central Province	29	Nuwara Eliya	Dunukedeniya	22002	7	80.6333
LK	Central Province	29	Nuwara Eliya	Rozella	22008	6.9317	80.5495
LK	Central Province	29	Nuwara Eliya	Watawala	22010	6.9442	80.5377
LK	Central Province	29	Nuwara Eliya	Patana	22012	7.5158	80.6829
LK	Central Province	29	Nuwara Eliya	Wijebahukanda	22018	7.011	80.6238
LK	Central Province	29	Nuwara Eliya	Maldeniya	22021	7.0276	80.652
LK	Central Province	29	Nuwara Eliya	Hedunuwewa	22024	7.0276	80.652
LK	Central Province	29	Nuwara Eliya	Widulipura	22032	6.9268	80.4888
LK	Central Province	29	Nuwara Eliya	Laxapana	22034	6.9268	80.4888
LK	Central Province	29	Nuwara Eliya	Morahenagama	22036	6.9268	80.4888
LK	Central Province	29	Nuwara Eliya	Kottellena	22040	6.9359	80.4583
LK	Central Province	29	Nuwara Eliya	Hangarapitiya	22044	6.9182	80.472
LK	Central Province	29	Nuwara Eliya	Hitigegama	22046	6.9536	80.4446
LK	Central Province	29	Nuwara Eliya	Dikoya	22050	6.8713	80.6
LK	Central Province	29	Nuwara Eliya	Norwood	22058	6.8377	80.6079
LK	Central Province	29	Nuwara Eliya	Bogawantalawa	22060	6.7994	80.665
LK	Central Province	29	Nuwara Eliya	Maskeliya	22070	6.8343	80.5676
LK	Central Province	29	Nuwara Eliya	Nissanka Uyana	22075	6.8343	80.5676
LK	Central Province	29	Nuwara Eliya	Kotagala	22080	6.9284	80.6061
LK	Central Province	29	Nuwara Eliya	Lindula	22090	6.9217	80.685
LK	Central Province	29	Nuwara Eliya	Agarapathana	22094	6.9217	80.685
LK	Central Province	29	Nuwara Eliya	Bopattalawa	22095	6.9217	80.685
LK	Central Province	29	Nuwara Eliya	Dayagama Bazaar	22096	6.9217	80.685
LK	Central Province	29	Nuwara Eliya	Talawakele	22100	6.9371	80.6581
LK	Central Province	29	Nuwara Eliya	Watagoda	22110	6.9704	80.6493
LK	Central Province	29	Nuwara Eliya	Pundaluoya	22120	7.0151	80.6697
LK	Central Province	29	Nuwara Eliya	Nanuoya	22150	6.9742	80.659
LK	Central Province	29	Nuwara Eliya	Nuwara Eliya	22200	6.9708	80.7829
LK	Central Province	29	Nuwara Eliya	Santhipura	22202	6.9708	80.7829
LK	Central Province	29	Nuwara Eliya	Haggala	22208	6.9708	80.7829
LK	Central Province	29	Nuwara Eliya	Ruwaneliya	22212	6.873	80.8106
LK	Central Province	29	Nuwara Eliya	Mipilimana	22214	6.873	80.8106
LK	Central Province	29	Nuwara Eliya	Ambewela	22216	6.873	80.8106
LK	Central Province	29	Nuwara Eliya	Kandapola	22220	6.9894	80.8127
LK	Central Province	29	Nuwara Eliya	Gonakele	22226	7.0568	80.8074
LK	Central Province	29	Nuwara Eliya	Halgranoya	22240	7.0486	80.8898
LK	Central Province	29	Nuwara Eliya	Rupaha	22245	7.036	80.904
LK	Central Province	29	Nuwara Eliya	Kumbukwela	22246	7.0612	80.8757
LK	Central Province	29	Nuwara Eliya	Udapussallawa	22250	7.0308	80.9105
LK	Central Province	29	Nuwara Eliya	Kurupanawela	22252	7.009	80.9052
LK	Central Province	29	Nuwara Eliya	Mipanawa	22254	7.0373	80.923
LK	Central Province	29	Nuwara Eliya	Madulla	22256	7.0462	80.9034
LK	Central Province	29	Nuwara Eliya	Harasbedda	22262	7.0493	80.8744
LK	Central Province	29	Nuwara Eliya	Walapane	22270	7.1141	80.8511
LK	Central Province	29	Nuwara Eliya	Kumbalgamuwa	22272	7.1141	80.8511
LK	Central Province	29	Nuwara Eliya	Keerthi Bandarapura	22274	7.1141	80.8511
LK	Central Province	29	Nuwara Eliya	Nildandahinna	22280	7.0679	80.8939
LK	Central Province	29	Nuwara Eliya	Kalaganwatta	22282	7.1	80.9
LK	Central Province	29	Nuwara Eliya	Udamadura	22285	7.0854	80.9165
LK	Central Province	29	Nuwara Eliya	Teripeha	22287	7.1181	80.9179
LK	North Central Province	30	Anuradhapura	Anuradhapura	50000	8.3565	80.4173
LK	North Central Province	30	Anuradhapura	Perimiyankulama	50004	8.2667	80.5333
LK	North Central Province	30	Anuradhapura	Galkadawala	50006	8.6044	80.681
LK	North Central Province	30	Anuradhapura	Saliyapura	50008	8.4225	81.0541
LK	North Central Province	30	Anuradhapura	Viharapalugama	50012	8.3955	80.3103
LK	North Central Province	30	Anuradhapura	Elayapattuwa	50014	8.3955	80.3103
LK	North Central Province	30	Anuradhapura	Tantirimale	50016	8.3955	80.3103
LK	North Central Province	30	Anuradhapura	Pemaduwa	50020	8.3322	80.3645
LK	North Central Province	30	Anuradhapura	Mahawilachchiya	50022	8.3322	80.3645
LK	North Central Province	30	Anuradhapura	Pandulagama	50029	8.3322	80.3645
LK	North Central Province	30	Anuradhapura	Gnanikulama	50036	8.25	80.5167
LK	North Central Province	30	Anuradhapura	Sravasthipura	50042	8.2629	80.4325
LK	North Central Province	30	Anuradhapura	Hidogama	50044	8.2591	80.3983
LK	North Central Province	30	Anuradhapura	Nachchaduwa	50046	8.2667	80.4667
LK	North Central Province	30	Anuradhapura	Parasangahawewa	50055	8.3864	80.3725
LK	North Central Province	30	Anuradhapura	Gambirigaswewa	50057	8.2377	80.3368
LK	North Central Province	30	Anuradhapura	Kurundankulama	50062	8.2	80.45
LK	North Central Province	30	Anuradhapura	Galkulama	50064	8.2667	80.5
LK	North Central Province	30	Anuradhapura	Uttimaduwa	50067	8.25	80.55
LK	North Central Province	30	Anuradhapura	Sivalakulama	50068	8.25	80.6333
LK	North Central Province	30	Anuradhapura	Tirappane	50072	8.3	80.5833
LK	North Central Province	30	Anuradhapura	Maradankadawala	50080	8.1268	80.5621
LK	North Central Province	30	Anuradhapura	Walagambahuwa	50086	8.15	80.5
LK	North Central Province	30	Anuradhapura	Labunoruwa	50088	8.1667	80.6
LK	North Central Province	30	Anuradhapura	Kekirawa	50100	8.0385	80.5941
LK	North Central Province	30	Anuradhapura	Tammennawa	50104	8.0909	80.356
LK	North Central Province	30	Anuradhapura	Vijithapura	50110	7.9	80.5261
LK	North Central Province	30	Anuradhapura	Palagala	50111	7.9	80.5261
LK	North Central Province	30	Anuradhapura	Andiyagala	50112	7.9	80.5261
LK	North Central Province	30	Anuradhapura	Galkiriyagama	50120	7.9425	80.565
LK	North Central Province	30	Anuradhapura	Pubbogama	50122	7.9261	80.5936
LK	North Central Province	30	Anuradhapura	Halmillawa Dambulla	50124	7.9517	80.5913
LK	North Central Province	30	Anuradhapura	Maha Elagamuwa	50126	7.9865	80.6153
LK	North Central Province	30	Anuradhapura	Madatugama	50130	7.942	80.628
LK	North Central Province	30	Anuradhapura	Kitulhitiyawa	50132	7.9185	80.631
LK	North Central Province	30	Anuradhapura	Ganewalpola	50142	8.0933	80.6215
LK	North Central Province	30	Anuradhapura	Palugaswewa	50144	8.0577	80.707
LK	North Central Province	30	Anuradhapura	Habarana	50150	8.0363	80.7467
LK	North Central Province	30	Anuradhapura	Awukana	50169	7.9969	80.5461
LK	North Central Province	30	Anuradhapura	Galnewa	50170	8.0257	80.4803
LK	North Central Province	30	Anuradhapura	Kalankuttiya	50174	8.05	80.3833
LK	North Central Province	30	Anuradhapura	Hurigaswewa	50176	8.0759	80.373
LK	North Central Province	30	Anuradhapura	Negampaha	50180	7.998	80.4595
LK	North Central Province	30	Anuradhapura	Maneruwa	50182	7.9173	80.4859
LK	North Central Province	30	Anuradhapura	Siyambalewa	50184	7.9474	80.5172
LK	North Central Province	30	Anuradhapura	Mahabulankulama	50196	7.9969	80.5461
LK	North Central Province	30	Anuradhapura	Nochchiyagama	50200	8.2631	80.2044
LK	North Central Province	30	Anuradhapura	Pahala Halmillewa	50206	8.1334	80.3599
LK	North Central Province	30	Anuradhapura	Udunuwara Colony	50207	8.1982	80.2822
LK	North Central Province	30	Anuradhapura	Galadivulwewa	50210	7.9218	80.0859
LK	North Central Province	30	Anuradhapura	Ranorawa	50212	7.9267	80.1213
LK	North Central Province	30	Anuradhapura	Dunumadalawa	50214	7.9169	80.0505
LK	North Central Province	30	Anuradhapura	Pahala Maragahawe	50220	8.1929	80.1457
LK	North Central Province	30	Anuradhapura	Horiwila	50222	8.1929	80.1457
LK	North Central Province	30	Anuradhapura	Gemunupura	50224	8.1929	80.1457
LK	North Central Province	30	Anuradhapura	Kalaoya	50226	8.1929	80.1457
LK	North Central Province	30	Anuradhapura	Talawa	50230	8.2364	80.3476
LK	North Central Province	30	Anuradhapura	Karagahawewa	50232	8.2453	80.3307
LK	North Central Province	30	Anuradhapura	Malwanagama	50236	8.2409	80.3391
LK	North Central Province	30	Anuradhapura	Tambuttegama	50240	8.15	80.3
LK	North Central Province	30	Anuradhapura	Telhiriyawa	50242	8.1535	80.3244
LK	North Central Province	30	Anuradhapura	Pahalagama	50244	8.1988	80.2808
LK	North Central Province	30	Anuradhapura	Rajanganaya	50246	8.062	80.251
LK	North Central Province	30	Anuradhapura	Angamuwa	50248	8.1812	80.2013
LK	North Central Province	30	Anuradhapura	Kiralogama	50259	8.1971	80.3798
LK	North Central Province	30	Anuradhapura	Eppawala	50260	8.1426	80.403
LK	North Central Province	30	Anuradhapura	Katiyawa	50261	7.6208	80.5515
LK	North Central Province	30	Anuradhapura	lhala Halmillewa	50262	7.8817	80.4772
LK	North Central Province	30	Anuradhapura	Mahailluppallama	50270	8.1056	80.3107
LK	North Central Province	30	Anuradhapura	lpologama	50280	8.0875	80.5154
LK	North Central Province	30	Anuradhapura	Kagama	50282	8.0839	80.5586
LK	North Central Province	30	Anuradhapura	Senapura	50284	8.0911	80.4722
LK	North Central Province	30	Anuradhapura	Kalakarambewa	50288	8.0875	80.5154
LK	North Central Province	30	Anuradhapura	Mihintale	50300	8.3593	80.5103
LK	North Central Province	30	Anuradhapura	lhalagama	50304	8.3593	80.5103
LK	North Central Province	30	Anuradhapura	Mahakanadarawa	50306	8.3593	80.5103
